anio_mes,anio,mes,empresa_grupo,petroleo_m3,gas_mm3,agua_m3,boe,pozos_activos
2011-11,2011,11,Capex,27.3,51.0,7.15,300593.0,1
2011-11,2011,11,ExxonMobil,0.0,0.0,0.0,0.0,1
2011-11,2011,11,Petrolera,567.7,103.0,365.07399999999996,609752.0,6
2011-11,2011,11,Roch,0.0,0.0,0.0,0.0,1
2011-11,2011,11,Tecpetrol,0.0,0.0,0.0,0.0,1
2011-11,2011,11,TotalEnergies,0.0,0.0,0.0,0.0,3
2011-11,2011,11,YPF,9064.5,3615.1,6749.25,21335551.0,18
2011-12,2011,12,Capex,24.0,50.6,5.06,298159.0,1
2011-12,2011,12,ExxonMobil,0.0,0.0,0.0,0.0,1
2011-12,2011,12,Petrolera,580.2,96.0,418.824,568718.0,6
2011-12,2011,12,Roch,6.2,0.0,0.0,39.0,1
2011-12,2011,12,Tecpetrol,0.0,0.0,0.0,0.0,1
2011-12,2011,12,TotalEnergies,0.0,0.0,0.0,0.0,3
2011-12,2011,12,YPF,9199.0,3690.4,7186.16,21779318.0,22
2012-01,2012,1,Capex,33.1,70.6,12.71,415936.0,1
2012-01,2012,1,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-01,2012,1,Petrolera,577.2,85.4,437.046,506165.0,6
2012-01,2012,1,Pluspetrol,0.0,0.0,0.0,0.0,1
2012-01,2012,1,Roch,32.7,0.0,74.939,206.0,1
2012-01,2012,1,Tecpetrol,0.0,0.0,0.0,0.0,1
2012-01,2012,1,TotalEnergies,0.0,0.0,0.0,0.0,3
2012-01,2012,1,YPF,9880.0,4383.0,6951.76,25860248.0,26
2012-02,2012,2,Capex,20.7,38.3,5.37,225740.0,1
2012-02,2012,2,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-02,2012,2,Petrolera,517.5,87.3,404.014,517021.0,6
2012-02,2012,2,Pluspetrol,0.0,0.0,0.0,0.0,1
2012-02,2012,2,Roch,235.9,0.0,14.508,1484.0,1
2012-02,2012,2,Tecpetrol,0.0,0.0,0.0,0.0,1
2012-02,2012,2,YPF,10070.4,4919.9,9504.4,29021992.0,26
2012-03,2012,3,Capex,26.8,55.0,9.9,323899.0,1
2012-03,2012,3,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-03,2012,3,Pan American Energy,0.0,0.0,0.0,0.0,2
2012-03,2012,3,Petrolera,445.3,109.1,451.892,644827.0,6
2012-03,2012,3,Pluspetrol,0.0,0.0,0.0,0.0,1
2012-03,2012,3,Roch,350.0,5.8,16.874,36423.0,1
2012-03,2012,3,Tecpetrol,16.1,0.0,28.73472,101.0,1
2012-03,2012,3,TotalEnergies,0.0,0.0,0.0,0.0,3
2012-03,2012,3,YPF,11539.6,5437.9,6827.799999999999,32080065.0,33
2012-04,2012,4,Capex,33.1,55.4,11.58,326410.0,5
2012-04,2012,4,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-04,2012,4,Pan American Energy,156.9,21.6,84.79379,128400.0,2
2012-04,2012,4,Petrolera,434.5,80.3,432.171,475539.0,6
2012-04,2012,4,Pluspetrol,0.0,0.0,0.0,0.0,2
2012-04,2012,4,Roch,162.3,0.0,1.638,1021.0,1
2012-04,2012,4,Tecpetrol,0.0,0.0,0.0,0.0,1
2012-04,2012,4,YPF,11112.1,5612.7,10466.93,33106070.0,36
2012-05,2012,5,Capex,26.6,50.8,12.53,299353.0,5
2012-05,2012,5,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-05,2012,5,Pan American Energy,819.5,123.0,204.8779,729161.0,2
2012-05,2012,5,Petrolera,508.5,68.6,443.661,407190.0,6
2012-05,2012,5,Pluspetrol,0.0,0.0,0.0,0.0,4
2012-05,2012,5,Roch,289.2,0.0,31.486,1819.0,1
2012-05,2012,5,Tecpetrol,0.0,0.0,0.0,0.0,1
2012-05,2012,5,TotalEnergies,0.0,0.0,0.0,0.0,4
2012-05,2012,5,YPF,12436.1,5988.0,10475.86,35323414.0,38
2012-06,2012,6,Capex,42.8,78.8,15.34,464027.0,5
2012-06,2012,6,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-06,2012,6,Medanito,36.7,4.5,3218.2,26783.0,1
2012-06,2012,6,Pan American Energy,623.1,80.6,67.22265999999999,478506.0,2
2012-06,2012,6,Petrolera,517.1,46.2,423.809,275350.0,6
2012-06,2012,6,Pluspetrol,111.8,0.0,13.8,703.0,4
2012-06,2012,6,Roch,166.3,0.0,28.328,1046.0,1
2012-06,2012,6,Tecpetrol,0.0,0.0,0.0,0.0,1
2012-06,2012,6,TotalEnergies,0.3,2325.6,722.0122,13688454.0,4
2012-06,2012,6,YPF,12655.8,5766.3,10916.91,34019870.0,40
2012-07,2012,7,Capex,114.8,47.7,20.68,281308.0,5
2012-07,2012,7,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-07,2012,7,Medanito,673.6,130.3,1297.27,770947.0,1
2012-07,2012,7,Pan American Energy,555.1,77.6,68.00265999999999,460062.0,2
2012-07,2012,7,Petrolera,514.1,39.5,396.875,235519.0,6
2012-07,2012,7,Pluspetrol,205.0,13.5,100.6,80574.0,5
2012-07,2012,7,Roch,183.3,0.0,7.639,1153.0,1
2012-07,2012,7,Tecpetrol,0.0,0.0,0.0,0.0,1
2012-07,2012,7,TotalEnergies,0.0,1660.3,256.0,9772738.0,1
2012-07,2012,7,YPF,11778.7,5356.8,16007.75,31604033.0,43
2012-08,2012,8,Capex,106.7,69.4,27.22,409101.0,5
2012-08,2012,8,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-08,2012,8,Medanito,761.3,112.9,1506.2,669436.0,1
2012-08,2012,8,O&G Developments,0.0,0.0,0.0,0.0,1
2012-08,2012,8,Pan American Energy,397.4,56.8,43.908,336901.0,2
2012-08,2012,8,Petrolera,451.6,24.2,248.882,145405.0,6
2012-08,2012,8,Pluspetrol,593.4,36.1,125.41,216212.0,5
2012-08,2012,8,Roch,171.4,0.0,10.41,1078.0,1
2012-08,2012,8,Tecpetrol,0.0,0.0,0.0,0.0,1
2012-08,2012,8,TotalEnergies,0.0,1331.8,132.96,7839081.0,4
2012-08,2012,8,YPF,13094.6,5186.6,10295.81,30610396.0,43
2012-09,2012,9,Americas Petrogas,287.9,50.9,1576.0,301408.0,1
2012-09,2012,9,Capex,31.9,54.4,10.88,320281.0,5
2012-09,2012,9,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-09,2012,9,Medanito,812.2,375.4,459.51,2214831.0,1
2012-09,2012,9,O&G Developments,0.0,0.0,0.0,0.0,1
2012-09,2012,9,Pan American Energy,319.5,41.9,28.71932,248672.0,2
2012-09,2012,9,Petrolera,564.3,22.4,392.28999999999996,135349.0,6
2012-09,2012,9,Pluspetrol,1129.0,57.0,213.9,342897.0,6
2012-09,2012,9,Roch,140.3,0.0,18.041,882.0,1
2012-09,2012,9,Tecpetrol,0.0,0.0,0.0,0.0,1
2012-09,2012,9,TotalEnergies,0.0,1003.3,93.0,5905135.0,1
2012-09,2012,9,YPF,12833.8,5635.2,9852.73,33249332.0,46
2012-10,2012,10,Americas Petrogas,794.9,191.2,804.4,1130403.0,1
2012-10,2012,10,Capex,337.8,89.2,206.28,527039.0,5
2012-10,2012,10,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-10,2012,10,Medanito,575.9,218.5,195.42,1289949.0,1
2012-10,2012,10,O&G Developments,0.0,0.0,0.0,0.0,1
2012-10,2012,10,Pan American Energy,265.3,89.8,68.45043,530214.0,2
2012-10,2012,10,Petrolera,568.7,26.9,331.90700000000004,161975.0,6
2012-10,2012,10,Pluspetrol,923.9,92.1,111.84,548028.0,6
2012-10,2012,10,Roch,140.7,0.0,8.35,885.0,1
2012-10,2012,10,Tecpetrol,0.0,0.0,0.0,0.0,1
2012-10,2012,10,TotalEnergies,524.6,1108.8,469.14,6529685.0,4
2012-10,2012,10,YPF,12278.3,5915.0,6897.47,34892919.0,47
2012-11,2012,11,Americas Petrogas,257.8,91.1,172.6,537836.0,1
2012-11,2012,11,Capex,199.2,51.6,40.83,304971.0,5
2012-11,2012,11,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-11,2012,11,Medanito,442.6,166.6,166.88,983509.0,1
2012-11,2012,11,O&G Developments,0.0,0.0,0.0,0.0,1
2012-11,2012,11,Pan American Energy,242.8,142.2,81.05903,838262.0,2
2012-11,2012,11,Petrolera,433.6,32.0,342.26300000000003,190839.0,6
2012-11,2012,11,Pluspetrol,731.8,97.1,97.27,576369.0,6
2012-11,2012,11,Roch,119.2,0.0,6.482,750.0,1
2012-11,2012,11,Tecpetrol,0.0,0.0,0.0,0.0,1
2012-11,2012,11,TotalEnergies,914.7,1096.8,588.20159,6461492.0,2
2012-11,2012,11,YPF,9708.6,5283.0,6199.639999999999,31156864.0,48
2012-12,2012,12,Americas Petrogas,0.0,0.0,0.0,0.0,1
2012-12,2012,12,Capex,202.8,120.0,40.77,707655.0,5
2012-12,2012,12,ExxonMobil,0.0,0.0,0.0,0.0,1
2012-12,2012,12,Medanito,380.2,146.4,115.68,864220.0,1
2012-12,2012,12,O&G Developments,0.0,0.0,0.0,0.0,1
2012-12,2012,12,Pan American Energy,237.6,132.6,35.227199999999996,781709.0,2
2012-12,2012,12,Petrolera,556.6,49.1,279.24,292480.0,7
2012-12,2012,12,Pluspetrol,814.5,106.2,123.75,630334.0,7
2012-12,2012,12,Roch,121.9,0.0,5.868,767.0,1
2012-12,2012,12,Tecpetrol,0.0,0.0,0.0,0.0,1
2012-12,2012,12,TotalEnergies,838.3,952.6,418.15999999999997,5612482.0,5
2012-12,2012,12,YPF,11549.5,5165.2,6935.99,30474954.0,50
2013-01,2013,1,Americas Petrogas,119.9,4.2,1396.5,25475.0,2
2013-01,2013,1,Capex,354.1,94.0,547.89,555335.0,5
2013-01,2013,1,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-01,2013,1,Medanito,364.6,144.4,97.32,852409.0,1
2013-01,2013,1,O&G Developments,0.0,0.0,0.0,0.0,1
2013-01,2013,1,Pan American Energy,220.8,129.9,22.09817,765901.0,2
2013-01,2013,1,Petrolera,973.5,74.1,541.4350000000001,442099.0,7
2013-01,2013,1,Pluspetrol,702.1,90.0,92.65,534438.0,7
2013-01,2013,1,Roch,116.9,0.0,6.093,735.0,1
2013-01,2013,1,Tecpetrol,0.0,0.0,0.0,0.0,1
2013-01,2013,1,TotalEnergies,315.9,811.6,139.31,4778994.0,6
2013-01,2013,1,YPF,14010.5,6830.4,11122.79,40291743.0,55
2013-02,2013,2,Americas Petrogas,382.3,75.5,245.89999999999998,447033.0,3
2013-02,2013,2,Capex,236.3,119.1,58.83,702744.0,5
2013-02,2013,2,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-02,2013,2,Medanito,77.9,29.8,17.4,175598.0,1
2013-02,2013,2,O&G Developments,0.0,0.0,0.0,0.0,1
2013-02,2013,2,Pan American Energy,117.8,151.3,12.98556,891528.0,2
2013-02,2013,2,Petrolera,867.1,74.7,441.216,445097.0,7
2013-02,2013,2,Pluspetrol,712.7,26.4,41.17,159884.0,8
2013-02,2013,2,Roch,88.8,0.0,5.149,559.0,1
2013-02,2013,2,Tecpetrol,0.0,0.0,0.0,0.0,1
2013-02,2013,2,TotalEnergies,262.4,686.8,154.32,4043944.0,5
2013-02,2013,2,YPF,14107.3,7187.8,12129.73,42395946.0,58
2013-03,2013,3,Americas Petrogas,403.9,1275.4,1475.2,7509604.0,3
2013-03,2013,3,Capex,217.1,87.8,55.760000000000005,517921.0,5
2013-03,2013,3,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-03,2013,3,Medanito,1.7,0.2,147.49,1188.0,2
2013-03,2013,3,O&G Developments,628.0,53.1,936.0,316226.0,1
2013-03,2013,3,Pan American Energy,95.6,126.4,50.48796,744873.0,2
2013-03,2013,3,Petrolera,767.4,53.6,349.558,320446.0,7
2013-03,2013,3,Pluspetrol,651.8,37.1,37.85,222758.0,8
2013-03,2013,3,Roch,64.4,0.0,4.29,405.0,1
2013-03,2013,3,Tecpetrol,0.0,0.0,0.0,0.0,1
2013-03,2013,3,TotalEnergies,758.4,1529.7,1050.9789999999998,9008332.0,6
2013-03,2013,3,YPF,16314.2,11914.2,19455.4,70229895.0,65
2013-04,2013,4,Americas Petrogas,94.5,5.3,7.5,31790.0,3
2013-04,2013,4,Capex,214.3,100.4,79.5,592361.0,5
2013-04,2013,4,Chevron,79.0,253.8,1337.9,1494128.0,1
2013-04,2013,4,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-04,2013,4,Medanito,536.1,100.8,1368.35,596916.0,2
2013-04,2013,4,O&G Developments,1007.0,84.0,97.0,500599.0,1
2013-04,2013,4,Pan American Energy,97.1,117.6,29.164080000000002,693030.0,2
2013-04,2013,4,Petrolera,640.5,64.9,358.509,385789.0,7
2013-04,2013,4,Pluspetrol,880.9,56.0,104.63,335332.0,8
2013-04,2013,4,Roch,76.9,0.0,29.835,484.0,1
2013-04,2013,4,Tecpetrol,0.0,0.0,0.0,0.0,1
2013-04,2013,4,TotalEnergies,675.2,1979.7,1728.969,11656785.0,4
2013-04,2013,4,YPF,18744.2,12217.2,21976.55,72028046.0,69
2013-05,2013,5,Americas Petrogas,70.0,1036.0,656.0,6098336.0,3
2013-05,2013,5,Capex,206.2,77.1,1104.15,454991.0,5
2013-05,2013,5,Chevron,39.0,76.0,475.0,447381.0,1
2013-05,2013,5,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-05,2013,5,Medanito,627.6,142.4,664.8399999999999,841997.0,2
2013-05,2013,5,O&G Developments,2065.0,160.6,354.0,958281.0,2
2013-05,2013,5,Pan American Energy,138.4,24.7,13.366699999999998,146247.0,2
2013-05,2013,5,Petrobras,0.0,0.0,0.0,0.0,1
2013-05,2013,5,Petrolera,633.2,100.4,412.59,595166.0,7
2013-05,2013,5,Pluspetrol,619.3,64.6,34.49,384119.0,8
2013-05,2013,5,Roch,171.9,0.0,22.355,1082.0,1
2013-05,2013,5,Tecpetrol,0.0,0.0,0.0,0.0,1
2013-05,2013,5,TotalEnergies,487.6,2168.1,2192.275,12764374.0,7
2013-05,2013,5,YPF,21019.9,11468.7,14989.44,67637100.0,75
2013-06,2013,6,Americas Petrogas,0.0,0.0,0.0,0.0,3
2013-06,2013,6,Capex,266.2,120.2,111.86,709348.0,5
2013-06,2013,6,Chevron,123.4,286.5,864.0,1687392.0,1
2013-06,2013,6,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-06,2013,6,Medanito,477.2,178.9,306.46000000000004,1056243.0,2
2013-06,2013,6,O&G Developments,1522.0,112.9,26.0,674103.0,2
2013-06,2013,6,Pan American Energy,163.0,6.4,22.52717,38498.0,2
2013-06,2013,6,Petrobras,0.0,0.0,0.0,0.0,1
2013-06,2013,6,Petrolera,671.9,138.9,388.278,821856.0,7
2013-06,2013,6,Pluspetrol,620.7,82.7,7.27,490675.0,8
2013-06,2013,6,Roch,129.5,0.0,15.316,815.0,1
2013-06,2013,6,Tecpetrol,0.0,0.0,0.0,0.0,1
2013-06,2013,6,TotalEnergies,217.3,281.2,129.0,1656480.0,4
2013-06,2013,6,YPF,23397.2,11931.6,32574.92,70376268.0,88
2013-07,2013,7,Americas Petrogas,0.0,0.0,0.0,0.0,3
2013-07,2013,7,Apache,0.0,0.0,0.0,0.0,2
2013-07,2013,7,Capex,270.6,144.0,64.31,849580.0,5
2013-07,2013,7,Chevron,171.8,543.9,1179.4,3202341.0,1
2013-07,2013,7,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-07,2013,7,Medanito,365.7,214.3,221.39,1263435.0,2
2013-07,2013,7,O&G Developments,1196.0,75.5,2.0,451915.0,2
2013-07,2013,7,Pan American Energy,126.8,68.8,10.221892,405975.0,2
2013-07,2013,7,Petrobras,0.0,0.0,0.0,0.0,2
2013-07,2013,7,Petrolera,636.6,105.0,343.793,621903.0,7
2013-07,2013,7,Pluspetrol,589.8,92.5,39.25,547988.0,8
2013-07,2013,7,Roch,120.8,0.0,13.36,760.0,1
2013-07,2013,7,Tecpetrol,0.0,0.0,0.0,0.0,1
2013-07,2013,7,TotalEnergies,1034.2,407.9,1211.51,2407116.0,7
2013-07,2013,7,YPF,30391.8,14432.6,26225.91,85141447.0,93
2013-08,2013,8,Americas Petrogas,0.0,0.0,0.0,0.0,3
2013-08,2013,8,Apache,0.0,0.0,0.0,0.0,2
2013-08,2013,8,Capex,277.9,109.4,47.31,645441.0,5
2013-08,2013,8,Chevron,269.1,676.5,1454.4,3983330.0,2
2013-08,2013,8,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-08,2013,8,Medanito,373.2,258.3,274.92,1522701.0,2
2013-08,2013,8,O&G Developments,1257.0,110.5,1492.0,658309.0,3
2013-08,2013,8,Pan American Energy,141.5,137.0,31.159280000000003,807552.0,2
2013-08,2013,8,Petrobras,0.0,0.0,0.0,0.0,2
2013-08,2013,8,Petrolera,603.7,108.1,361.812,640008.0,7
2013-08,2013,8,Pluspetrol,654.5,92.6,26.0,549042.0,8
2013-08,2013,8,Roch,111.2,0.0,11.394,699.0,1
2013-08,2013,8,Tecpetrol,0.0,0.0,0.0,0.0,1
2013-08,2013,8,TotalEnergies,1464.6,1161.4,938.486,6845349.0,6
2013-08,2013,8,YPF,31597.3,16340.6,22807.58,96379813.0,98
2013-09,2013,9,Americas Petrogas,237.0,50.6,74.0,299187.0,3
2013-09,2013,9,Apache,0.0,0.0,0.0,0.0,2
2013-09,2013,9,Capex,237.9,89.2,60.04,526586.0,5
2013-09,2013,9,Chevron,90.7,203.1,354.0,1196053.0,2
2013-09,2013,9,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-09,2013,9,Medanito,327.9,221.4,195.03,1305106.0,2
2013-09,2013,9,O&G Developments,1759.0,261.7,801.0,1551430.0,3
2013-09,2013,9,Pan American Energy,155.5,102.6,23.185082,604866.0,2
2013-09,2013,9,Petrobras,0.0,0.0,0.0,0.0,2
2013-09,2013,9,Petrolera,584.4,99.4,401.836,588680.0,7
2013-09,2013,9,Pluspetrol,474.0,90.0,7.49,532792.0,8
2013-09,2013,9,Roch,95.2,0.0,7.082,599.0,1
2013-09,2013,9,Tecpetrol,0.0,0.0,0.0,0.0,1
2013-09,2013,9,TotalEnergies,735.1,748.9,330.793,4412485.0,9
2013-09,2013,9,YPF,31401.4,16333.5,23676.42,96336615.0,106
2013-10,2013,10,Americas Petrogas,410.1,98.2,115.1,580585.0,4
2013-10,2013,10,Apache,0.0,0.0,0.0,0.0,2
2013-10,2013,10,Capex,227.0,141.8,39.49,836240.0,5
2013-10,2013,10,Chevron,320.1,751.6,1085.3000000000002,4426161.0,2
2013-10,2013,10,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-10,2013,10,Gas y Petróleo Nqn,58.5,5.2,655.43,31093.0,1
2013-10,2013,10,Medanito,351.6,171.1,187.76999999999998,1009306.0,2
2013-10,2013,10,O&G Developments,2288.0,420.1,796.0,2487100.0,3
2013-10,2013,10,Pan American Energy,153.4,85.1,18.950372,501624.0,2
2013-10,2013,10,Petrobras,0.0,0.0,0.0,0.0,2
2013-10,2013,10,Petrolera,584.0,54.8,463.797,326091.0,7
2013-10,2013,10,Pluspetrol,628.1,90.5,7.75,536751.0,8
2013-10,2013,10,Roch,150.7,0.0,179.203,948.0,1
2013-10,2013,10,Tecpetrol,29.4,454.1,67.4,2672829.0,1
2013-10,2013,10,TotalEnergies,874.2,1095.6,958.095,6454100.0,10
2013-10,2013,10,YPF,38881.4,15777.3,49114.25,93109813.0,125
2013-11,2013,11,Americas Petrogas,217.5,54.8,566.6,323921.0,4
2013-11,2013,11,Apache,0.0,0.0,0.0,0.0,2
2013-11,2013,11,Capex,249.8,151.9,623.32,895832.0,5
2013-11,2013,11,Chevron,189.6,438.6,704.0,2583040.0,3
2013-11,2013,11,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-11,2013,11,Gas y Petróleo Nqn,214.4,37.0,367.43,219248.0,1
2013-11,2013,11,Medanito,340.3,159.8,178.86,942723.0,2
2013-11,2013,11,O&G Developments,1869.0,351.4,2714.0,2080097.0,4
2013-11,2013,11,Pan American Energy,107.8,149.8,60.71792,882110.0,2
2013-11,2013,11,Petrobras,0.0,0.0,0.0,0.0,2
2013-11,2013,11,Petrolera,651.9,47.9,464.66,285793.0,7
2013-11,2013,11,Pluspetrol,756.6,83.2,7.45,494351.0,8
2013-11,2013,11,Roch,19.0,0.6,81.80968,3401.0,1
2013-11,2013,11,Tecpetrol,14.0,83.9,19.74914,493635.0,1
2013-11,2013,11,TotalEnergies,695.3,916.4,1568.583,5398346.0,8
2013-11,2013,11,YPF,44553.5,17627.4,52576.4,104034819.0,142
2013-12,2013,12,Americas Petrogas,499.5,145.2,935.7,857789.0,4
2013-12,2013,12,Apache,0.0,0.0,0.0,0.0,2
2013-12,2013,12,Capex,289.6,121.6,199.16,717558.0,5
2013-12,2013,12,Chevron,498.5,720.8,1938.2,4245670.0,3
2013-12,2013,12,ExxonMobil,0.0,0.0,0.0,0.0,1
2013-12,2013,12,Gas y Petróleo Nqn,344.9,70.4,312.18,416367.0,1
2013-12,2013,12,Medanito,296.0,115.1,154.32999999999998,679399.0,2
2013-12,2013,12,O&G Developments,2206.0,393.8,1161.0,2331783.0,4
2013-12,2013,12,Pan American Energy,71.1,114.2,44.76784,672638.0,2
2013-12,2013,12,Petrobras,0.0,0.0,0.0,0.0,2
2013-12,2013,12,Petrolera,636.4,46.2,343.89099999999996,276000.0,7
2013-12,2013,12,Pluspetrol,587.6,84.9,7.33,503476.0,8
2013-12,2013,12,Roch,15.3,0.9,102.275,5136.0,1
2013-12,2013,12,Tecpetrol,0.0,0.0,0.0,0.0,1
2013-12,2013,12,TotalEnergies,574.3,904.3,732.28,5326506.0,11
2013-12,2013,12,YPF,53381.9,19361.4,42416.28,114296738.0,150
2014-01,2014,1,Americas Petrogas,643.1,172.1,628.9,1017026.0,4
2014-01,2014,1,Apache,0.0,0.0,0.0,0.0,2
2014-01,2014,1,Argenta,2.3,4.0,875.0,23376.0,1
2014-01,2014,1,Capex,285.1,113.5,106.49000000000001,669973.0,5
2014-01,2014,1,Chevron,273.9,479.9,1394.6,2826320.0,4
2014-01,2014,1,ExxonMobil,0.0,0.0,0.0,0.0,1
2014-01,2014,1,Medanito,291.6,114.9,156.01999999999998,678254.0,2
2014-01,2014,1,O&G Developments,1865.0,389.1,867.0,2301973.0,4
2014-01,2014,1,Pan American Energy,35.7,101.8,17.319989999999997,599570.0,2
2014-01,2014,1,Petrobras,1509.7,169.6,728.1850000000001,1007720.0,2
2014-01,2014,1,Petrolera,571.2,41.1,295.519,245767.0,7
2014-01,2014,1,Pluspetrol,485.8,88.2,78.92,522200.0,8
2014-01,2014,1,Roch,11.5,0.8,90.89053,4832.0,1
2014-01,2014,1,Tecpetrol,0.0,0.0,0.0,0.0,1
2014-01,2014,1,TotalEnergies,197.5,1958.4,1424.52356,11528651.0,10
2014-01,2014,1,Wintershall,296.8,60.0,140.5,355027.0,1
2014-01,2014,1,YPF,50896.5,19692.2,31945.37,116228604.0,188
2014-02,2014,2,Americas Petrogas,388.1,127.5,461.7,752906.0,4
2014-02,2014,2,Apache,0.0,0.0,0.0,0.0,2
2014-02,2014,2,Argenta,62.8,39.9,334.28,235388.0,1
2014-02,2014,2,Capex,277.6,95.8,83.17,565507.0,5
2014-02,2014,2,Chevron,963.9,594.4,3937.6000000000004,3504913.0,4
2014-02,2014,2,ExxonMobil,0.0,0.0,0.0,0.0,1
2014-02,2014,2,Medanito,268.5,92.8,120.61,547968.0,2
2014-02,2014,2,O&G Developments,1024.0,191.1,385.0,1131256.0,4
2014-02,2014,2,Pan American Energy,45.4,61.9,25.12032,364776.0,2
2014-02,2014,2,Petrobras,387.2,1614.4,2071.935,9505023.0,2
2014-02,2014,2,Petrolera,560.8,34.5,335.959,206530.0,7
2014-02,2014,2,Pluspetrol,652.5,86.5,67.62,513010.0,8
2014-02,2014,2,Roch,9.2,0.7,70.87766,4443.0,1
2014-02,2014,2,Tecpetrol,0.0,0.0,0.0,0.0,1
2014-02,2014,2,TotalEnergies,431.0,2122.1,1142.13087,12493487.0,12
2014-02,2014,2,Wintershall,199.6,40.9,85.182,241734.0,1
2014-02,2014,2,YPF,49416.4,17388.0,27041.09,102656303.0,203
2014-03,2014,3,Americas Petrogas,632.9,178.3,443.7,1053690.0,4
2014-03,2014,3,Apache,0.0,0.0,0.0,0.0,2
2014-03,2014,3,Argenta,5.9,13.3,46.0,78597.0,1
2014-03,2014,3,Capex,268.2,70.8,62.79,418651.0,5
2014-03,2014,3,Chevron,1162.2,1079.7,1898.3,6362672.0,4
2014-03,2014,3,ExxonMobil,0.0,0.0,0.0,0.0,1
2014-03,2014,3,Medanito,192.4,94.7,109.75,558497.0,2
2014-03,2014,3,O&G Developments,1283.0,167.6,624.0,994563.0,5
2014-03,2014,3,Pan American Energy,47.7,61.1,34.86059,359673.0,2
2014-03,2014,3,Petrobras,269.1,1320.6,836.122,7774838.0,2
2014-03,2014,3,Petrolera,576.3,34.2,375.491,204655.0,7
2014-03,2014,3,Pluspetrol,433.5,92.8,7.73,549183.0,8
2014-03,2014,3,Roch,7.8,0.7,46.98466,3971.0,1
2014-03,2014,3,Tecpetrol,0.0,0.0,0.0,0.0,1
2014-03,2014,3,TotalEnergies,892.1,1531.6,1170.3582,9020428.0,12
2014-03,2014,3,Wintershall,134.0,30.9,35.739,182808.0,1
2014-03,2014,3,YPF,53430.6,19438.0,39115.18,114748318.0,215
2014-04,2014,4,Americas Petrogas,412.5,208.9,369.9,1232180.0,4
2014-04,2014,4,Apache,0.0,0.0,0.0,0.0,2
2014-04,2014,4,Argenta,0.0,0.0,0.0,0.0,1
2014-04,2014,4,Capex,230.6,64.4,59.93,380390.0,5
2014-04,2014,4,Chevron,504.1,788.5,1290.8,4644235.0,4
2014-04,2014,4,ExxonMobil,1557.8,402.8,1004.21,2380914.0,1
2014-04,2014,4,Medanito,169.8,67.3,98.65,397079.0,2
2014-04,2014,4,O&G Developments,3192.0,473.6,631.0,2807687.0,5
2014-04,2014,4,Pan American Energy,26.5,53.9,14.350080000000002,317352.0,2
2014-04,2014,4,Petrobras,315.2,1039.9,647.4860000000001,6122687.0,2
2014-04,2014,4,Petrolera,422.3,30.1,322.406,179925.0,7
2014-04,2014,4,Pluspetrol,411.8,70.1,6.71,414929.0,8
2014-04,2014,4,Roch,3.9,0.4,32.04,2614.0,1
2014-04,2014,4,Tecpetrol,0.0,0.0,0.0,0.0,1
2014-04,2014,4,TotalEnergies,1139.4,4594.2,6176.09282,27048711.0,12
2014-04,2014,4,Wintershall,50.8,8.4,15.684,49832.0,1
2014-04,2014,4,YPF,52574.5,22970.6,33179.57,135535879.0,209
2014-05,2014,5,Americas Petrogas,317.6,135.9,227.2,801905.0,4
2014-05,2014,5,Apache,0.0,0.0,0.0,0.0,2
2014-05,2014,5,Argenta,0.0,0.0,0.0,0.0,1
2014-05,2014,5,Capex,217.8,83.8,42.65,494792.0,5
2014-05,2014,5,Chevron,598.1,419.8,391.4,2474500.0,4
2014-05,2014,5,ExxonMobil,4006.8,1078.6,1127.17,6373607.0,1
2014-05,2014,5,Medanito,224.1,159.1,132.59,937990.0,2
2014-05,2014,5,O&G Developments,2798.0,283.7,281.0,1687457.0,5
2014-05,2014,5,Pan American Energy,20.0,99.5,12.46,585639.0,2
2014-05,2014,5,Petrobras,453.7,1092.4,779.121,6432579.0,2
2014-05,2014,5,Petrolera,519.8,34.4,370.318,205735.0,7
2014-05,2014,5,Pluspetrol,388.0,93.9,10.82,555082.0,8
2014-05,2014,5,Roch,2.9,0.4,30.21,2490.0,1
